definir_nombre_tournois 10
enregistrement_tournoi Londres 2019
Romer_Charlotte Meyer_Luisa
Raducanu_Emma Anshba_Amina
Gaspar_Ioana Vidmanova_Darja
Kerkhove_Lesley Ferrando_Cristiana
Duerst_Jenny Cakarevic_Sara
Hon_Priscilla Njiric_Silvia
Shusharina_Maria Partaud_Marine
Zaja_Anna Hives_Zoe
Douglas_Ellie Burrage_Jodie
Amiraghyan_Ani Sutjiadi_Aldila
Sorribes_Sara Fetecau_Irina
Alves_Carolina Antonitsch_Mira
Lim_Alize Abanda_Françoise
Akugue_Noma Lee_Pei-chi
Krywoj_Melany Shymanovich_Iryna
Dalakishvili_Mariam Jeanjean_Leolia
Podoroska_Nadia Guillermo_Lorraine
Park_Sohyun Sleeth_Layne
Cako_Jacqueline Rus_Arantxa
Visscher_Stephanie Rosca_Andreea
Wargnier_Lucie Kulambayeva_Zhibek
Zhu_Lin Konta_Johanna
Sabalenka_Aryna Liauw_Noa
Vanhoutte_Chelsea Chanta_Aunchisa
Niculescu_Monica Lee_Ya-Hsuan
Doroshina_Olga Krawczyk_Desirae
Kenin_Sofia Bolsova_Aliona
Myers_Abbie Benoit_Marie
Broady_Naomi PotoCnik_Nina
Parrizas_Nuria Babel_Oceane
Kovinic_Danka Georges_Myrtille
Petkovic_Andrea Atucha_Ainhoa
Cocciaretto_Elisabetta Kozyreva_Maria
Omae_Akiko Ganga_Eugenia
Danilina_Anna Lene_Emma
Stokke_Melanie Kanapatskaya_Viktoriya
Mateas_Maria Korpatsch_Tamara
Grabher_Julia Marcinko_Petra
Bosio_Victoria Min_Grace
Granwehr_Alina Bouzkova_Marie
Sato_Himari Parry_Diane
Bucsa_Cristina Namigata_Junri
Kuwata_Hiroko Burger_Cindy
Smith_Alicia Pribylova_Anastasia
Stefanini_Lucrezia Middendorf_Julia
Vandeweghe_CoCo Hoste_Claudia
Cornet_Alize Weedon_Andrea
Duval_Victoria Bakhmutkina_Polina
Ureke_Anna Mansouri_Yasmine
Mrdeza_Tereza Vondrousova_Marketa
Samsonova_Ludmilla Keller_Nadine
Chiesa_Deborah Avanesyan_Elina
Dagan_Mika Chong_Eudice
Yuan_Chengyiyi Krueger_Ashlyn
Paolini_Jasmine Mendez_Seone
Chang_Sophie Escauriza_Lara
Skamlova_Chantal Desai_Zeel
Cascino_Estelle Vasilescu_Arina
Mishina_Daria Karolina_Anna
Nefedova_Anastasia Cherubini_Diletta
Aikawa_Mayuka Tran_Lian
Uchijima_Moyuka Garcia_Georgina
Ramialison_Irina Kawaguchi_Natsumi
Cabrera_Lizette Zuger_Joanne
Romer_Charlotte Raducanu_Emma
Gaspar_Ioana Kerkhove_Lesley
Hon_Priscilla Duerst_Jenny
Zaja_Anna Shusharina_Maria
Amiraghyan_Ani Douglas_Ellie
Alves_Carolina Sorribes_Sara
Akugue_Noma Lim_Alize
Krywoj_Melany Dalakishvili_Mariam
Park_Sohyun Podoroska_Nadia
Visscher_Stephanie Cako_Jacqueline
Zhu_Lin Wargnier_Lucie
Vanhoutte_Chelsea Sabalenka_Aryna
Niculescu_Monica Doroshina_Olga
Kenin_Sofia Myers_Abbie
Parrizas_Nuria Broady_Naomi
Petkovic_Andrea Kovinic_Danka
Omae_Akiko Cocciaretto_Elisabetta
Danilina_Anna Stokke_Melanie
Mateas_Maria Grabher_Julia
Granwehr_Alina Bosio_Victoria
Sato_Himari Bucsa_Cristina
Kuwata_Hiroko Smith_Alicia
Stefanini_Lucrezia Vandeweghe_CoCo
Cornet_Alize Duval_Victoria
Ureke_Anna Mrdeza_Tereza
Samsonova_Ludmilla Chiesa_Deborah
Yuan_Chengyiyi Dagan_Mika
Paolini_Jasmine Chang_Sophie
Skamlova_Chantal Cascino_Estelle
Mishina_Daria Nefedova_Anastasia
Uchijima_Moyuka Aikawa_Mayuka
Cabrera_Lizette Ramialison_Irina
Gaspar_Ioana Romer_Charlotte
Hon_Priscilla Zaja_Anna
Amiraghyan_Ani Alves_Carolina
Krywoj_Melany Akugue_Noma
Visscher_Stephanie Park_Sohyun
Vanhoutte_Chelsea Zhu_Lin
Niculescu_Monica Kenin_Sofia
Parrizas_Nuria Petkovic_Andrea
Omae_Akiko Danilina_Anna
Mateas_Maria Granwehr_Alina
Kuwata_Hiroko Sato_Himari
Cornet_Alize Stefanini_Lucrezia
Ureke_Anna Samsonova_Ludmilla
Yuan_Chengyiyi Paolini_Jasmine
Skamlova_Chantal Mishina_Daria
Cabrera_Lizette Uchijima_Moyuka
Gaspar_Ioana Hon_Priscilla
Amiraghyan_Ani Krywoj_Melany
Vanhoutte_Chelsea Visscher_Stephanie
Niculescu_Monica Parrizas_Nuria
Omae_Akiko Mateas_Maria
Cornet_Alize Kuwata_Hiroko
Ureke_Anna Yuan_Chengyiyi
Skamlova_Chantal Cabrera_Lizette
Amiraghyan_Ani Gaspar_Ioana
Niculescu_Monica Vanhoutte_Chelsea
Cornet_Alize Omae_Akiko
Skamlova_Chantal Ureke_Anna
Niculescu_Monica Amiraghyan_Ani
Skamlova_Chantal Cornet_Alize
Skamlova_Chantal Niculescu_Monica
enregistrement_tournoi New-York 2019
Helmi_Olga Falkner_Ziva
Koshiishi_Ayumi Chang_Sophie
Miyazaki_Yuriko Vroome_Indy
Giavara_Haley Muchova_Karolina
Mandlik_Elizabeth Potapova_Anastasia
Boisson_Lois Niemeier_Jule
Gatto-Monticone_Giulia Hobgarski_Katharina
Burel_Clara Sato_Naho
Barty_Ashleigh PotoCnik_Nina
Silich_Alina Chlpac_Agustina
Chang_Kai-chen Ostlund_Fanny
Wirges_Angelina Ruppert_Lena
Lu_Jiaxi Samudio_Antonia
Jang_Su-Jeong Amiraghyan_Ani
Bektas_Emina Ponchet_Jessika
Peng_Shuai Vlasselaer_Clara
Kim_Da-bin Rogowska_Olivia
Neel_Ingrid Partaud_Marine
Piai_Eduarda Bolkvadze_Mariam
Eikeri_Ulrikke Putintseva_Yulia
Cervino_Celia Mrdeza_Tereza
Scott_Katrina Guillermo_Lorraine
Hosogi_Sakura Wang_Yafan
Chanta_Aunchisa Gasanova_Anastasia
Inglis_Maddison Schader_Laura
Hogenkamp_Richel Loeb_Jamie
Desai_Zeel Han_Jiangxue
Bouzas_Jessica Kasatkina_Daria
Defalco_Jenna Shimizu_Ayano
Bereznyak_Shelly Albie_Audrey
Burrage_Jodie Sharipova_Sabina
Hertel_Anna Kubareva_Anna
Strakhova_Valeriya Noel_Mallaurie
Kozarov_Katarina Ryser_Valentina
Black_Hurricane Kempen_Magali
Luca_Reka Njiric_Silvia
Marcinko_Petra Blinkova_Anna
Demidova_Diana Skamlova_Chantal
Korpatsch_Tamara Hartono_Arianne
Gillan_Alice Khirin_Nicole
Petkovic_Andrea Kostyuk_Marta
Lene_Emma Tsurenko_Lesia
Pachkaleva_Taisya Anshba_Amina
Rogers_Shelby Brady_Jennifer
Kawa_Katarzyna Ponomar_Lisa
Ianchuk_Olga Brodsky_Gail
Bonaventure_Ysaline Klasen_Anna
Talbi_Shalimar Drahota_Dorka
Barnett_Alicia Fahey_Katharine
Lepchenko_Varvara Ambrosio_Silvia
Fetecau_Irina Ganz_Fiona
Pliskova_Karolina Snigur_Daria
Alexandrova_Ekaterina Stephens_Sloane
Pribylova_Anastasia Cepelova_Jana
Stamatova_Julia Diyas_Zarina
Kajuru_Ange Raducanu_Emma
Dolehide_Caroline Cascino_Estelle
Vukovic_Draginja Bozovic_Alexandra
Kobayashi_Honoka Price_Gabriella
Samsonova_Ludmilla Cabaj_Jacqueline
Portillo_Maria Stefanini_Lucrezia
Juvan_Kaja Arshinkova_Petia
Malmqvist_Linnea Christie_Freya
Chikaraishi_Yui Kozaki_Funa
Koshiishi_Ayumi Helmi_Olga
Giavara_Haley Miyazaki_Yuriko
Mandlik_Elizabeth Boisson_Lois
Gatto-Monticone_Giulia Burel_Clara
Barty_Ashleigh Silich_Alina
Wirges_Angelina Chang_Kai-chen
Lu_Jiaxi Jang_Su-Jeong
Peng_Shuai Bektas_Emina
Kim_Da-bin Neel_Ingrid
Piai_Eduarda Eikeri_Ulrikke
Cervino_Celia Scott_Katrina
Hosogi_Sakura Chanta_Aunchisa
Hogenkamp_Richel Inglis_Maddison
Desai_Zeel Bouzas_Jessica
Defalco_Jenna Bereznyak_Shelly
Burrage_Jodie Hertel_Anna
Kozarov_Katarina Strakhova_Valeriya
Luca_Reka Black_Hurricane
Demidova_Diana Marcinko_Petra
Gillan_Alice Korpatsch_Tamara
Petkovic_Andrea Lene_Emma
Pachkaleva_Taisya Rogers_Shelby
Kawa_Katarzyna Ianchuk_Olga
Talbi_Shalimar Bonaventure_Ysaline
Barnett_Alicia Lepchenko_Varvara
Fetecau_Irina Pliskova_Karolina
Alexandrova_Ekaterina Pribylova_Anastasia
Kajuru_Ange Stamatova_Julia
Dolehide_Caroline Vukovic_Draginja
Kobayashi_Honoka Samsonova_Ludmilla
Portillo_Maria Juvan_Kaja
Chikaraishi_Yui Malmqvist_Linnea
Koshiishi_Ayumi Giavara_Haley
Mandlik_Elizabeth Gatto-Monticone_Giulia
Wirges_Angelina Barty_Ashleigh
Lu_Jiaxi Peng_Shuai
Piai_Eduarda Kim_Da-bin
