definir_nombre_tournois 10
enregistrement_tournoi Londres 2019
Lodikova_Daria Hewitt_Dalayna
Giuseppe_Martina  Burger_Cindy
Friedsam_Anna-Lena Renee_Andrea
Colmegna_Martina Milovanovic_Elena
Douglas_Ellie Hance_Kimmi
Giorgi_Camila Komardina_Anastasiya
Rutlauka_Sabine Olmos_Giuliana
Morita_Ayumi Heisen_Vivian
Kan_Victoria Fung_Stacey
Spigarelli_Martina Hartono_Arianne
Brantmeier_Reese Vanhoutte_Chelsea
Gleason_Quinn Bencic_Belinda
Savinykh_Valeria Ignatik_Alexandra
Cako_Jacqueline Loeb_Jamie
Golubic_Viktorija Ruppert_Lena
Jimenez_Victoria Zhuk_Sofya
Pigato_Lisa Pigossi_Laura
Rushiti_Arlinda Stosur_Samantha
Zarazua_Renata Chang_Kai-chen
Ruse_Elena-Gabriela Benoit_Marie
Lavino_Irene Vesnina_Elena
Kovinic_Danka Galfi_Dalma
Liu_Chang Peterson_Rebecca
Grana_Thaisa Liang_En-shuo
Williams_Serena Reasco_Mell
Ghitescu_Andreea Gram_Olivia
Jabeur_Ons Radwanska_Urszula
Marti_Sandy Noskova_Linda
Zimmermann_Kimberley Rus_Arantxa
Prati_Federica Prisacariu_Andreea
Cherubini_Diletta Oosterhout_Erica
Kobori_Momoko Snigur_Daria
Jorovic_Ivana Antonitsch_Mira
Subhash_Natasha Yashina_Ekaterina
Bassols_Marina Garland_Joanna
Giovine_Claudia Vondrousova_Marketa
Ostlund_Fanny Burillo_Irene
Bozovic_Alexandra Bouzo_Noelia
Tkacheva_Mariia Portillo_Maria
Serban_Raluca Yuan_Yue
Yadav_Mihika Fanning_Emily
Grymalska_Anastasia Hercog_Polona
Sama_Sathwika Andrianjafitrimo_Tessah
Suarez_Carla Karunaratne_Adithya
Dentoni_Corinna Murray_Samantha
Cascino_Estelle Fernanda_Maria
Shinikova_Isabella Giavara_Haley
Swan_Katie Hobgarski_Katharina
Guo_Shanshan Kalieva_Elvina
Cao_Siqi Charaeva_Alina
Klaffner_Melanie Bencheikh_Loudmilla
Dolehide_Caroline Aiava_Destanee
Detiuc_Anastasia Olyanovskaya_Valeriya
Brito_Fernanda Cristina_Paula
Brouleau_Lou Howard_Zoe
Ezzat_Yasmin Lee_Eunhye
Cadar_Elena-teodora Vedder_Eva
Jovic_Jovana Marfutina_Maria
Podoroska_Nadia Cervino_Celia
Drazic_Mariana Shymanovich_Iryna
Ramialison_Irina Talbi_Shalimar
Zolotareva_Anastasia Sukhotina_Anastasia
Defalco_Jenna Dabrowski_Gabriela
Caregaro_Martina Ueda_Ramu
Giuseppe_Martina  Lodikova_Daria
Colmegna_Martina Friedsam_Anna-Lena
Giorgi_Camila Douglas_Ellie
Morita_Ayumi Rutlauka_Sabine
Kan_Victoria Spigarelli_Martina
Gleason_Quinn Brantmeier_Reese
Savinykh_Valeria Cako_Jacqueline
Golubic_Viktorija Jimenez_Victoria
Rushiti_Arlinda Pigato_Lisa
Ruse_Elena-Gabriela Zarazua_Renata
Kovinic_Danka Lavino_Irene
Grana_Thaisa Liu_Chang
Williams_Serena Ghitescu_Andreea
Jabeur_Ons Marti_Sandy
Zimmermann_Kimberley Prati_Federica
Cherubini_Diletta Kobori_Momoko
Subhash_Natasha Jorovic_Ivana
Giovine_Claudia Bassols_Marina
Ostlund_Fanny Bozovic_Alexandra
Tkacheva_Mariia Serban_Raluca
Grymalska_Anastasia Yadav_Mihika
Sama_Sathwika Suarez_Carla
Dentoni_Corinna Cascino_Estelle
Shinikova_Isabella Swan_Katie
Guo_Shanshan Cao_Siqi
Dolehide_Caroline Klaffner_Melanie
Brito_Fernanda Detiuc_Anastasia
Brouleau_Lou Ezzat_Yasmin
Jovic_Jovana Cadar_Elena-teodora
Podoroska_Nadia Drazic_Mariana
Ramialison_Irina Zolotareva_Anastasia
Defalco_Jenna Caregaro_Martina
Giuseppe_Martina  Colmegna_Martina
Morita_Ayumi Giorgi_Camila
Kan_Victoria Gleason_Quinn
Savinykh_Valeria Golubic_Viktorija
Ruse_Elena-Gabriela Rushiti_Arlinda
Grana_Thaisa Kovinic_Danka
Williams_Serena Jabeur_Ons
Cherubini_Diletta Zimmermann_Kimberley
Giovine_Claudia Subhash_Natasha
Ostlund_Fanny Tkacheva_Mariia
Sama_Sathwika Grymalska_Anastasia
Shinikova_Isabella Dentoni_Corinna
Dolehide_Caroline Guo_Shanshan
Brouleau_Lou Brito_Fernanda
Podoroska_Nadia Jovic_Jovana
Defalco_Jenna Ramialison_Irina
Morita_Ayumi Giuseppe_Martina 
Savinykh_Valeria Kan_Victoria
Ruse_Elena-Gabriela Grana_Thaisa
Williams_Serena Cherubini_Diletta
Ostlund_Fanny Giovine_Claudia
Shinikova_Isabella Sama_Sathwika
Dolehide_Caroline Brouleau_Lou
Podoroska_Nadia Defalco_Jenna
Savinykh_Valeria Morita_Ayumi
Ruse_Elena-Gabriela Williams_Serena
Ostlund_Fanny Shinikova_Isabella
Podoroska_Nadia Dolehide_Caroline
Ruse_Elena-Gabriela Savinykh_Valeria
Ostlund_Fanny Podoroska_Nadia
Ruse_Elena-Gabriela Ostlund_Fanny
enregistrement_tournoi New-York 2019
Rey_Alba Diyas_Zarina
Dmitrichenko_Yekaterina Hondo_Sakura
Ezzat_Yasmin Ma_Shuyue
Soylu_İpek Rouvroy_Margaux
Deichmann_Kathinka Keys_Madison
Morisaki_Kanako Kawa_Katarzyna
Subhash_Natasha Gorgodze_Ekaterine
Mutavdzic_Matilda Martinez_Carlota
Yuan_Yue Kalinina_Anhelina
Dabrowski_Gabriela Wang_Meiling
Anisimova_Amanda Ponomar_Lisa
Brantmeier_Reese Abduraimova_Nigina
Milovanovic_Elena MaleCkova_Jesika
Arruabarrena_Lara Sherif_Mayar
Koshiishi_Ayumi Smith_Alicia
Marshall_Amber Erjavec_Veronika
Chernyshova_Maryna Rame_Alice
Kukharchuk_Nika Gavrila_Oana
Giovine_Claudia Droguet_Aubane
Christensen_Elle Shymanovich_Iryna
Hradecka_Lucie Sema_Erika
Kolodziejova_Miriam Bacsinszky_Timea
Silva_Eden Ahn_Kristie
Ghitescu_Andreea Glatch_Alexa
Shoshyna_Anastasiya Marino_Rebecca
Kalita_Anhelina Webley-Smith_Emily
Kostyuk_Marta Grabher_Julia
Kulikova_Anastasia Dart_Harriet
Catini_Chiara Burrage_Jodie
Ianchuk_Olga Osaka_Mari
Snigur_Daria Bernardi_Clothilde 
Sakkari_Maria Demidova_Diana
Ferrando_Cristiana Ganz_Fiona
Shimizu_Ayano Sysoeva_Anastasia
Morvayova_Viktoria Gauff_Cori
Frech_Magdalena Zvonareva_Vera
Kruger_Zoe Galfi_Dalma
Cuk_Pia Govortsova_Olga
Cherubini_Diletta Khirin_Nicole
Fetecau_Irina Jeanjean_Leolia
Kobori_Momoko Curovic_Tamara
Raggi_Angelica Glushko_Lina
Lavino_Irene Vicens_Rosa
Dulgheru_Alexandra Keller_Nadine
Piter_Katarzyna Kudashova_Daria
Zheng_Wushuang Duerst_Jenny
Sasnovich_Aliaksandra Flipkens_Kirsten
Dinu_Cristina Zarycka_Anastasia
Niemeier_Jule Xu_Shilin
Friedsam_Anna-Lena Kovapitukted_Punnin
Detiuc_Anastasia Koval_Vlada
Sharipova_Sabina Falkowska_Weronika
Kennel_Karin Siniakova_Katerina
Yushchenko_Valeriya Radisic_Nika
