definir_nombre_tournois 4
enregistrement_tournoi Londres 2019
Cascino_Estelle Svitolina_Elina
Gao_Xinyu Oz_Ipek
Kvitova_Petra Chlpac_Agustina
Gerlach_Katharina Jones_Francesca
Paquet_Chloe Doroshina_Olga
Smitkova_Tereza Mandlik_Elizabeth
Marcinko_Petra Meyer_Luisa
Simmonds_Chanel Vicens_Rosa
Hatouka_Yuliya Hon_Priscilla
Klaffner_Melanie Sabalenka_Aryna
Kurata_Nathaly Dema_Viktoriia
Aikawa_Mayuka Naef_Celine
Gonzalez_Montserrat Mertens_Elise
Sysoeva_Anastasia Liang_En-shuo
Abanda_Françoise Meri_Eszter
Arruabarrena_Lara Ignatik_Alexandra
PantuCkova_Magdalena Ureke_Anna
Jorge_Francisca Jacquemot_Elsa
Chanta_Aunchisa Garland_Joanna
Amiraghyan_Ani Cisovska_Romana
Cuk_Pia Helgø_Malene
Marshall_Amber Babos_Timea
Fanning_Emily Gorgodze_Ekaterine
Dinu_Cristina Rybakina_Elena
Park_Sohyun Parrizas_Nuria
Masarova_Rebeka Ramialison_Irina
Saner_Julita Feng_Shuo
Talbi_Shalimar Shoshyna_Anastasiya
Dabrowski_Gabriela Mishina_Daria
Chaudhari_Vaidehi Ying_Man
Osborne_Alexandra Wargnier_Lucie
Bartone_Kamilla Lepchenko_Varvara
Juvan_Kaja Glushko_Julia
Hindova_Denisa Gabueva_Angelina
Doi_Misaki Guo_Hanyu
Bernardi_Clothilde  Palkina_Ksenia
Defalco_Jenna Zakarlyuk_Marianna
Rosca_Christina Ambrosio_Silvia
Cepelova_Jana Drummy_Georgia
Mintegi_Ane Hewitt_Dalayna
Savinykh_Valeria Mladenovic_Kristina
Lu_Jiaxi Soboleva_Anastasiya
Suarez_Carla Zawadzka_Joanna
Sanesi_Gaia Visscher_Stephanie
Sakkari_Maria Buzarnescu_Mihaela
Naito_Yuki Haas_Barbara
BreCkova_Nikola Lim_Alize
Muhammad_Asia Bertoloni_Anita
Malygina_Elena Burger_Cindy
Struplova_Julie Malmqvist_Linnea
Pavlyuchenkova_Anastasia Yamaguchi_Mei
Burillo_Irene Cao_Siqi
Falkner_Ziva Sawangkaew_Mananchaya
Broady_Naomi Hoedt_Merel
Hartono_Arianne Wang_Xinyu
Ganz_Fiona Siniakova_Katerina
Juhaszova_Vivien Kerber_Angelique
Dulgheru_Alexandra Stokke_Melanie
Bencheikh_Loudmilla Mateas_Maria
Myers_Abbie Cherubini_Diletta
Hozumi_Eri Lindh_Emilie
Yuan_Chengyiyi Badosa_Paula
Scott_Katrina Sun_Ziyue
Droguet_Aubane Martinez_Carlota
Cascino_Estelle Gao_Xinyu
Gerlach_Katharina Kvitova_Petra
Smitkova_Tereza Paquet_Chloe
Simmonds_Chanel Marcinko_Petra
Hatouka_Yuliya Klaffner_Melanie
Kurata_Nathaly Aikawa_Mayuka
Sysoeva_Anastasia Gonzalez_Montserrat
Abanda_Françoise Arruabarrena_Lara
Jorge_Francisca PantuCkova_Magdalena
