definir_nombre_tournois 10
enregistrement_tournoi Londres 2019
Luangnam_Nudnida Morderger_Tayisiya
Tomova_Viktoriya Kaji_Haruka
Kobayashi_Honoka Diatchenko_Vitalia
Burillo_Irene Alves_Carolina
Yushchenko_Valeriya Hercog_Polona
Andreeva_Erika Wang_Meiling
Giorgi_Camila Arseneault_Ariana
Saigo_Yukina Ryser_Valentina
Curovic_Tamara Semenistaja_Darja
Lapko_Vera Sorribes_Sara
Ying_Man Desai_Zeel
Bouchard_Eugenie Papamichail_Despina
Jorge_Francisca Birrell_Kimberly
Shimizu_Ayano Paolini_Jasmine
Szabanin_Natalia Van_Chanelle
Saidenova_Noel Chwalinska_Maja
Kvitova_Petra Korpatsch_Tamara
Bayerlova_Michaela Ahn_Kristie
Hobgarski_Katharina Trevisan_Martina
Laskutova_Ksenia Ying_Fang
Bains_Naiktha Parres_Olga
Hayashi_Erina Schoofs_Bibiane
Spiteri_Dalila Strakhova_Valeriya
Haas_Barbara Zaja_Anna
Duval_Victoria Routliffe_Erin
Raina_Ankita Kang_Jiaqi
Oliynykova_Oleksandra Palkina_Ksenia
Scholsen_Helene Zidansek_Tamara
Badosa_Paula Lamens_Suzan
Ibbou_Ines Kuznetsova_Svetlana
Vishnevskaya_Ekaterina Soboleva_Anastasiya
Bjorklund_Mirjam Sema_Erika
Martic_Petra Berberovic_Nefisa
Terziyska_Julia Ponchet_Jessika
Giovine_Claudia Selekhmeteva_Oksana
Zakharova_Anastasia Bartunkova_Nikola
Bondarenko_Maria Zimmermann_Kimberley
Krunic_Aleksandra Kimchi_Shavit
Ortenzi_Jazmin Samir_Sandra
Nagy_Adrienn Vroome_Indy
Hibi_Mayo Lee_Pei-chi
Parnaby_Alana Garcia_Caroline
Stadler_Nina Dascalu_Nicoleta
Osuigwe_Whitney Christensen_Elle
Chanta_Aunchisa Cepelova_Jana
Kuzmova_Katarina Keys_Madison
Gleason_Quinn Khazaniuk_Deniz
Muchova_Karolina Yadav_Mihika
Fahey_Katharine Ferrando_Cristiana
Pislak_Manca Sawangkaew_Mananchaya
Catini_Chiara Tsurenko_Lesia
Stollar_Fanny Errani_Sara
Maria_Tatjana Lu_Jiajing
Bosio_Victoria Udvardy_Panna
Kanev_Kathleen Kruzhkova_Daria
Kozarov_Katarina Zacarias_Marcela
Siniakova_Katerina Pachkaleva_Taisya
Delai_Melania Dunne_Katy
Khirin_Nicole Namigata_Junri
Skamlova_Chantal Gasparyan_Margarita
Kolodziejova_Miriam Marinkovic_Bojana
Gonzalez_Montserrat Konjuh_Ana
Bondar_Anna Turati_Anna
Jorovic_Ivana Perez_Ellen
Tomova_Viktoriya Luangnam_Nudnida
Kobayashi_Honoka Burillo_Irene
Yushchenko_Valeriya Andreeva_Erika
Saigo_Yukina Giorgi_Camila
Lapko_Vera Curovic_Tamara
Bouchard_Eugenie Ying_Man
Shimizu_Ayano Jorge_Francisca
Szabanin_Natalia Saidenova_Noel
Kvitova_Petra Bayerlova_Michaela
Hobgarski_Katharina Laskutova_Ksenia
Bains_Naiktha Hayashi_Erina
Haas_Barbara Spiteri_Dalila
Raina_Ankita Duval_Victoria
Scholsen_Helene Oliynykova_Oleksandra
Ibbou_Ines Badosa_Paula
Vishnevskaya_Ekaterina Bjorklund_Mirjam
Terziyska_Julia Martic_Petra
Giovine_Claudia Zakharova_Anastasia
Bondarenko_Maria Krunic_Aleksandra
Ortenzi_Jazmin Nagy_Adrienn
Parnaby_Alana Hibi_Mayo
Osuigwe_Whitney Stadler_Nina
Chanta_Aunchisa Kuzmova_Katarina
Gleason_Quinn Muchova_Karolina
Pislak_Manca Fahey_Katharine
Catini_Chiara Stollar_Fanny
Bosio_Victoria Maria_Tatjana
Kozarov_Katarina Kanev_Kathleen
Siniakova_Katerina Delai_Melania
Khirin_Nicole Skamlova_Chantal
Kolodziejova_Miriam Gonzalez_Montserrat
Jorovic_Ivana Bondar_Anna
Tomova_Viktoriya Kobayashi_Honoka
Saigo_Yukina Yushchenko_Valeriya
Lapko_Vera Bouchard_Eugenie
Shimizu_Ayano Szabanin_Natalia
Hobgarski_Katharina Kvitova_Petra
Bains_Naiktha Haas_Barbara
Raina_Ankita Scholsen_Helene
Ibbou_Ines Vishnevskaya_Ekaterina
Giovine_Claudia Terziyska_Julia
Ortenzi_Jazmin Bondarenko_Maria
Parnaby_Alana Osuigwe_Whitney
Chanta_Aunchisa Gleason_Quinn
Catini_Chiara Pislak_Manca
Bosio_Victoria Kozarov_Katarina
Khirin_Nicole Siniakova_Katerina
Jorovic_Ivana Kolodziejova_Miriam
Tomova_Viktoriya Saigo_Yukina
Lapko_Vera Shimizu_Ayano
Bains_Naiktha Hobgarski_Katharina
Ibbou_Ines Raina_Ankita
Ortenzi_Jazmin Giovine_Claudia
Chanta_Aunchisa Parnaby_Alana
Catini_Chiara Bosio_Victoria
Khirin_Nicole Jorovic_Ivana
Tomova_Viktoriya Lapko_Vera
Bains_Naiktha Ibbou_Ines
Chanta_Aunchisa Ortenzi_Jazmin
Catini_Chiara Khirin_Nicole
Bains_Naiktha Tomova_Viktoriya
Catini_Chiara Chanta_Aunchisa
Catini_Chiara Bains_Naiktha
enregistrement_tournoi New-York 2019
Cadar_Elena-teodora Lodikova_Daria
Strakhova_Valeriya Adler_Lou
Ueda_Ramu Siegemund_Laura
Kalinskaya_Anna Dunne_Katy
Cocciaretto_Elisabetta Mihalikova_Tereza
Muhammad_Asia Da_Gabriella
Akugue_Noma Stadler_Nina
Zantedeschi_Aurora Kudermetova_Veronika
Samudio_Antonia Bassols_Marina
Hives_Zoe Werner_Caroline
Bandecchi_Susan Eraydin_Basak
Avdeeva_Julia Mitu_Andreea
Webley-Smith_Emily Birrell_Kimberly
Meri_Eszter Turati_Bianca
Muguruza_Garbine Romero_Leyre
Struplova_Julie Arshinkova_Petia
Hondo_Sakura Raggi_Angelica
Ponomar_Lisa Hsu_Chieh-yu
Talbi_Shalimar Naya_Guillermina
Al-Nabhani_Fatma Helgø_Malene
Atucha_Ainhoa Ying_Fang
Prisacariu_Andreea Saez_Olga
Olyanovskaya_Valeriya Fiquet_Tiphanie
Neel_Ingrid Rutlauka_Sabine
Kruzhkova_Daria Korpatsch_Tamara
Krunic_Aleksandra Ruppert_Lena
Douglas_Ellie Lukacs_Vanda
Jandakate_Chompoothip Van_Alison
Ferrando_Cristiana Brodsky_Gail
Guo_Shanshan Contreras_Fernanda
Azarenka_Victoria Sanz-Llaneza_Almudena
Raducanu_Emma Nefedova_Anastasia
Beth_Sarah Barnett_Alicia
Hobgarski_Katharina Keller_Nadine
Brady_Jennifer Bhunu_Valeria
Errani_Sara Ostapenko_Jeļena
Gadecki_Olivia Bondarenko_Kateryna
Fernandez_Leylah Kaji_Haruka
Fung_Stacey Lindh_Emilie
Taylor_Gabriella Wachaczyk_Julia
Benoit_Marie Nahimana_Sada
Maria_Patricia Wang_Qiang
Bouzkova_Marie Parres_Olga
Day_Kayla Ene_Cristina
Custic_Marta Sherif_Mayar
Arcangioli_Manon Georgeta_Oana
Marti_Sandy Lumsden_Maia
Pegula_Jessica Zaja_Anna
Inoue_Hina Wang_Meiling
Kanapatskaya_Viktoriya Sema_Erika
Siniakova_Katerina Wang_Yafan
Guo_Hanyu Middendorf_Julia
Fanning_Emily Ekani_Irys
Mcadoo_Rasheeda Garcia_Caroline
Bolton_Elysia Dinu_Cristina
McHale_Christina Kalieva_Elvina
Tere-Apisah_Abigail Sukhotina_Anastasia
Salvi_Linda Topalova_Gergana
Haddad_Beatriz Cepelova_Jana
Jovic_Jovana Yuan_Yue
Seibold_Emily Uslu_Ozlem
Swiatek_Iga Kvitova_Petra
Potapova_Anastasia Smith_Tina
Vroome_Indy Halep_Simona
Strakhova_Valeriya Cadar_Elena-teodora
Ueda_Ramu Kalinskaya_Anna
Cocciaretto_Elisabetta Muhammad_Asia
Zantedeschi_Aurora Akugue_Noma
Samudio_Antonia Hives_Zoe
Avdeeva_Julia Bandecchi_Susan
Meri_Eszter Webley-Smith_Emily
Struplova_Julie Muguruza_Garbine
Ponomar_Lisa Hondo_Sakura
Al-Nabhani_Fatma Talbi_Shalimar
Atucha_Ainhoa Prisacariu_Andreea
Olyanovskaya_Valeriya Neel_Ingrid
Kruzhkova_Daria Krunic_Aleksandra
Jandakate_Chompoothip Douglas_Ellie
Guo_Shanshan Ferrando_Cristiana
Azarenka_Victoria Raducanu_Emma
Beth_Sarah Hobgarski_Katharina
Brady_Jennifer Errani_Sara
Fernandez_Leylah Gadecki_Olivia
Fung_Stacey Taylor_Gabriella
Maria_Patricia Benoit_Marie
Bouzkova_Marie Day_Kayla
Custic_Marta Arcangioli_Manon
Pegula_Jessica Marti_Sandy
Kanapatskaya_Viktoriya Inoue_Hina
Siniakova_Katerina Guo_Hanyu
Fanning_Emily Mcadoo_Rasheeda
McHale_Christina Bolton_Elysia
Salvi_Linda Tere-Apisah_Abigail
Jovic_Jovana Haddad_Beatriz
Swiatek_Iga Seibold_Emily
Vroome_Indy Potapova_Anastasia
Ueda_Ramu Strakhova_Valeriya
Cocciaretto_Elisabetta Zantedeschi_Aurora
Avdeeva_Julia Samudio_Antonia
Struplova_Julie Meri_Eszter
Ponomar_Lisa Al-Nabhani_Fatma
Atucha_Ainhoa Olyanovskaya_Valeriya
Kruzhkova_Daria Jandakate_Chompoothip
Azarenka_Victoria Guo_Shanshan
Brady_Jennifer Beth_Sarah
Fung_Stacey Fernandez_Leylah
Bouzkova_Marie Maria_Patricia
Pegula_Jessica Custic_Marta
Kanapatskaya_Viktoriya Siniakova_Katerina
McHale_Christina Fanning_Emily
Jovic_Jovana Salvi_Linda
Vroome_Indy Swiatek_Iga
Ueda_Ramu Cocciaretto_Elisabetta
Avdeeva_Julia Struplova_Julie
Ponomar_Lisa Atucha_Ainhoa
Kruzhkova_Daria Azarenka_Victoria
Brady_Jennifer Fung_Stacey
Pegula_Jessica Bouzkova_Marie
Kanapatskaya_Viktoriya McHale_Christina
Vroome_Indy Jovic_Jovana
Ueda_Ramu Avdeeva_Julia
Ponomar_Lisa Kruzhkova_Daria
Pegula_Jessica Brady_Jennifer
Vroome_Indy Kanapatskaya_Viktoriya
Ueda_Ramu Ponomar_Lisa
Vroome_Indy Pegula_Jessica
Vroome_Indy Ueda_Ramu
enregistrement_tournoi Melbourne 2020
Gamarra_Ingrid Parnaby_Alana
Imanishi_Miharu Vanlangendonck_Eliessa
Guerrero_Eva Erjavec_Veronika
MaleCkova_Jesika Kolodziejova_Miriam
Ruppert_Lena Scott_Katrina
Klasen_Anna Klincov_Bojana
Bavisetti_Sowjanya Hesse_Amandine
Arseneault_Ariana Helgø_Malene
Dalakishvili_Mariam Shinikova_Isabella
Ganga_Eugenia Perez_Estela
Savinykh_Valeria Ninomiya_Makoto
Hon_Priscilla Hoste_Claudia
